Year,PlayerName,JerseyNumber,PlayerURL
1987,Kareem Abdul-Jabbar,33,https://www.basketball-reference.com/players/a/abdulka01.html
1987,Adrian Branch,24,https://www.basketball-reference.com/players/b/brancad01.html
1987,Frank Brickowski,43,https://www.basketball-reference.com/players/b/brickfr01.html
1987,Michael Cooper,21,https://www.basketball-reference.com/players/c/coopemi01.html
1987,A.C. Green,45,https://www.basketball-reference.com/players/g/greenac01.html
1987,Magic Johnson,32,https://www.basketball-reference.com/players/j/johnsma02.html
1987,Wes Matthews,1,https://www.basketball-reference.com/players/m/matthwe01.html
1987,Kurt Rambis,31,https://www.basketball-reference.com/players/r/rambiku01.html
1987,Byron Scott,4,https://www.basketball-reference.com/players/s/scottby01.html
1987,Mike Smrek,52,https://www.basketball-reference.com/players/s/smrekmi01.html
1987,Billy Thompson,55,https://www.basketball-reference.com/players/t/thompbi01.html
1987,Mychal Thompson,43,https://www.basketball-reference.com/players/t/thompmy01.html
1987,James Worthy,42,https://www.basketball-reference.com/players/w/worthja01.html
1988,Kareem Abdul-Jabbar,33,https://www.basketball-reference.com/players/a/abdulka01.html
1988,Tony Campbell,19,https://www.basketball-reference.com/players/c/campbto01.html
1988,Michael Cooper,21,https://www.basketball-reference.com/players/c/coopemi01.html
1988,A.C. Green,45,https://www.basketball-reference.com/players/g/greenac01.html
1988,Magic Johnson,32,https://www.basketball-reference.com/players/j/johnsma02.html
1988,Jeff Lamp,3,https://www.basketball-reference.com/players/l/lampje01.html
1988,Wes Matthews,1,https://www.basketball-reference.com/players/m/matthwe01.html
1988,Kurt Rambis,31,https://www.basketball-reference.com/players/r/rambiku01.html
1988,Byron Scott,4,https://www.basketball-reference.com/players/s/scottby01.html
1988,Mike Smrek,52,https://www.basketball-reference.com/players/s/smrekmi01.html
1988,Billy Thompson,55,https://www.basketball-reference.com/players/t/thompbi01.html
1988,Mychal Thompson,43,https://www.basketball-reference.com/players/t/thompmy01.html
1988,Ray Tolbert,34,https://www.basketball-reference.com/players/t/tolbera01.html
1988,Milt Wagner,20,https://www.basketball-reference.com/players/w/wagnemi01.html
1988,James Worthy,42,https://www.basketball-reference.com/players/w/worthja01.html
1989,Kareem Abdul-Jabbar,33,https://www.basketball-reference.com/players/a/abdulka01.html
1989,Tony Campbell,19,https://www.basketball-reference.com/players/c/campbto01.html
1989,Michael Cooper,21,https://www.basketball-reference.com/players/c/coopemi01.html
1989,A.C. Green,45,https://www.basketball-reference.com/players/g/greenac01.html
1989,Magic Johnson,32,https://www.basketball-reference.com/players/j/johnsma02.html
1989,Jeff Lamp,3,https://www.basketball-reference.com/players/l/lampje01.html
1989,Mark McNamara,31,https://www.basketball-reference.com/players/m/mcnamma01.html
1989,David Rivers,14,https://www.basketball-reference.com/players/r/riverda01.html
1989,Byron Scott,"00, 4",https://www.basketball-reference.com/players/s/scottby01.html
1989,Mychal Thompson,43,https://www.basketball-reference.com/players/t/thompmy01.html
1989,Orlando Woolridge,0,https://www.basketball-reference.com/players/w/woolror01.html
1989,James Worthy,42,https://www.basketball-reference.com/players/w/worthja01.html
1990,Steve Bucknall,24,https://www.basketball-reference.com/players/b/bucknst01.html
1990,Michael Cooper,21,https://www.basketball-reference.com/players/c/coopemi01.html
1990,Vlade Divac,12,https://www.basketball-reference.com/players/d/divacvl01.html
1990,Larry Drew,10,https://www.basketball-reference.com/players/d/drewla01.html
1990,A.C. Green,45,https://www.basketball-reference.com/players/g/greenac01.html
1990,Mike Higgins,55,https://www.basketball-reference.com/players/h/higgimi01.html
1990,Magic Johnson,32,https://www.basketball-reference.com/players/j/johnsma02.html
1990,Mel McCants,49,https://www.basketball-reference.com/players/m/mccanme01.html
1990,Mark McNamara,31,https://www.basketball-reference.com/players/m/mcnamma01.html
1990,Jawann Oldham,55,https://www.basketball-reference.com/players/o/oldhaja01.html
1990,Byron Scott,4,https://www.basketball-reference.com/players/s/scottby01.html
1990,Mychal Thompson,43,https://www.basketball-reference.com/players/t/thompmy01.html
1990,Jay Vincent,3,https://www.basketball-reference.com/players/v/vinceja01.html
1990,Orlando Woolridge,0,https://www.basketball-reference.com/players/w/woolror01.html
1990,James Worthy,42,https://www.basketball-reference.com/players/w/worthja01.html
1991,Tony Brown,35,https://www.basketball-reference.com/players/b/brownto01.html
1991,Elden Campbell,41,https://www.basketball-reference.com/players/c/campbel01.html
1991,Vlade Divac,12,https://www.basketball-reference.com/players/d/divacvl01.html
1991,Larry Drew,10,https://www.basketball-reference.com/players/d/drewla01.html
1991,A.C. Green,45,https://www.basketball-reference.com/players/g/greenac01.html
1991,Magic Johnson,32,https://www.basketball-reference.com/players/j/johnsma02.html
1991,Sam Perkins,14,https://www.basketball-reference.com/players/p/perkisa01.html
1991,Byron Scott,4,https://www.basketball-reference.com/players/s/scottby01.html
1991,Tony Smith,34,https://www.basketball-reference.com/players/s/smithto02.html
1991,Terry Teagle,20,https://www.basketball-reference.com/players/t/teaglte01.html
1991,Irving Thomas,30,https://www.basketball-reference.com/players/t/thomair01.html
1991,Mychal Thompson,43,https://www.basketball-reference.com/players/t/thompmy01.html
1991,James Worthy,42,https://www.basketball-reference.com/players/w/worthja01.html
1992,Chucky Brown,6,https://www.basketball-reference.com/players/b/brownch01.html
1992,Demetrius Calip,7,https://www.basketball-reference.com/players/c/calipde01.html
1992,Elden Campbell,41,https://www.basketball-reference.com/players/c/campbel01.html
1992,Vlade Divac,12,https://www.basketball-reference.com/players/d/divacvl01.html
1992,A.C. Green,45,https://www.basketball-reference.com/players/g/greenac01.html
1992,Jack Haley,54,https://www.basketball-reference.com/players/h/haleyja01.html
1992,Keith Owens,25,https://www.basketball-reference.com/players/o/owenske01.html
1992,Sam Perkins,14,https://www.basketball-reference.com/players/p/perkisa01.html
1992,Cliff Robinson,43,https://www.basketball-reference.com/players/r/robincl01.html
1992,Byron Scott,4,https://www.basketball-reference.com/players/s/scottby01.html
1992,Tony Smith,34,https://www.basketball-reference.com/players/s/smithto02.html
1992,Rory Sparrow,2,https://www.basketball-reference.com/players/s/sparrro01.html
1992,Terry Teagle,20,https://www.basketball-reference.com/players/t/teaglte01.html
1992,Sedale Threatt,3,https://www.basketball-reference.com/players/t/threase01.html
1992,James Worthy,42,https://www.basketball-reference.com/players/w/worthja01.html
1993,Benoit Benjamin,00,https://www.basketball-reference.com/players/b/benjabe01.html
1993,Alex Blackwell,30,https://www.basketball-reference.com/players/b/blackal01.html
1993,Elden Campbell,41,https://www.basketball-reference.com/players/c/campbel01.html
1993,Doug Christie,35,https://www.basketball-reference.com/players/c/chrisdo01.html
1993,Duane Cooper,5,https://www.basketball-reference.com/players/c/coopedu01.html
1993,Vlade Divac,12,https://www.basketball-reference.com/players/d/divacvl01.html
1993,James Edwards,53,https://www.basketball-reference.com/players/e/edwarja01.html
1993,A.C. Green,45,https://www.basketball-reference.com/players/g/greenac01.html
1993,Anthony Peeler,1,https://www.basketball-reference.com/players/p/peelean01.html
1993,Sam Perkins,"14, 40",https://www.basketball-reference.com/players/p/perkisa01.html
1993,Byron Scott,4,https://www.basketball-reference.com/players/s/scottby01.html
1993,Tony Smith,34,https://www.basketball-reference.com/players/s/smithto02.html
1993,Sedale Threatt,3,https://www.basketball-reference.com/players/t/threase01.html
1993,James Worthy,42,https://www.basketball-reference.com/players/w/worthja01.html
1994,Sam Bowie,31,https://www.basketball-reference.com/players/b/bowiesa01.html
1994,Elden Campbell,41,https://www.basketball-reference.com/players/c/campbel01.html
1994,Doug Christie,8,https://www.basketball-reference.com/players/c/chrisdo01.html
1994,Vlade Divac,12,https://www.basketball-reference.com/players/d/divacvl01.html
1994,James Edwards,53,https://www.basketball-reference.com/players/e/edwarja01.html
1994,Antonio Harvey,40,https://www.basketball-reference.com/players/h/harvean01.html
1994,Reggie Jordan,23,https://www.basketball-reference.com/players/j/jordare01.html
1994,George Lynch,"24, 30",https://www.basketball-reference.com/players/l/lynchge01.html
1994,Anthony Peeler,1,https://www.basketball-reference.com/players/p/peelean01.html
1994,Kurt Rambis,18,https://www.basketball-reference.com/players/r/rambiku01.html
1994,Danny Schayes,26,https://www.basketball-reference.com/players/s/schayda01.html
1994,Tony Smith,34,https://www.basketball-reference.com/players/s/smithto02.html
1994,Sedale Threatt,3,https://www.basketball-reference.com/players/t/threase01.html
1994,Nick Van Exel,9,https://www.basketball-reference.com/players/v/vanexni01.html
1994,Trevor Wilson,7,https://www.basketball-reference.com/players/w/wilsotr01.html
1994,James Worthy,42,https://www.basketball-reference.com/players/w/worthja01.html
1995,Sam Bowie,31,https://www.basketball-reference.com/players/b/bowiesa01.html
1995,Elden Campbell,41,https://www.basketball-reference.com/players/c/campbel01.html
1995,Cedric Ceballos,23,https://www.basketball-reference.com/players/c/cebalce01.html
1995,Lester Conner,7,https://www.basketball-reference.com/players/c/connele01.html
1995,Lloyd Daniels,24,https://www.basketball-reference.com/players/d/daniell01.html
1995,Vlade Divac,12,https://www.basketball-reference.com/players/d/divacvl01.html
1995,Antonio Harvey,40,https://www.basketball-reference.com/players/h/harvean01.html
1995,Eddie Jones,25,https://www.basketball-reference.com/players/j/jonesed02.html
1995,Randolph Keys,8,https://www.basketball-reference.com/players/k/keysra01.html
1995,George Lynch,30,https://www.basketball-reference.com/players/l/lynchge01.html
1995,Anthony Miller,2,https://www.basketball-reference.com/players/m/millean01.html
1995,Anthony Peeler,1,https://www.basketball-reference.com/players/p/peelean01.html
1995,Kurt Rambis,18,https://www.basketball-reference.com/players/r/rambiku01.html
1995,Tony Smith,34,https://www.basketball-reference.com/players/s/smithto02.html
1995,Sedale Threatt,3,https://www.basketball-reference.com/players/t/threase01.html
1995,Nick Van Exel,9,https://www.basketball-reference.com/players/v/vanexni01.html
1996,Corie Blount,43,https://www.basketball-reference.com/players/b/blounco01.html
1996,Elden Campbell,41,https://www.basketball-reference.com/players/c/campbel01.html
1996,Cedric Ceballos,23,https://www.basketball-reference.com/players/c/cebalce01.html
1996,Vlade Divac,12,https://www.basketball-reference.com/players/d/divacvl01.html
1996,Magic Johnson,32,https://www.basketball-reference.com/players/j/johnsma02.html
1996,Eddie Jones,25,https://www.basketball-reference.com/players/j/jonesed02.html
1996,Frankie King,4,https://www.basketball-reference.com/players/k/kingfr01.html
1996,George Lynch,34,https://www.basketball-reference.com/players/l/lynchge01.html
1996,Anthony Miller,2,https://www.basketball-reference.com/players/m/millean01.html
1996,Anthony Peeler,1,https://www.basketball-reference.com/players/p/peelean01.html
1996,Fred Roberts,24,https://www.basketball-reference.com/players/r/roberfr01.html
1996,Derek Strong,7,https://www.basketball-reference.com/players/s/stronde01.html
1996,Sedale Threatt,3,https://www.basketball-reference.com/players/t/threase01.html
1996,Nick Van Exel,9,https://www.basketball-reference.com/players/v/vanexni01.html
1997,Corie Blount,43,https://www.basketball-reference.com/players/b/blounco01.html
1997,Kobe Bryant,8,https://www.basketball-reference.com/players/b/bryanko01.html
1997,Elden Campbell,41,https://www.basketball-reference.com/players/c/campbel01.html
1997,Cedric Ceballos,23,https://www.basketball-reference.com/players/c/cebalce01.html
1997,Derek Fisher,2,https://www.basketball-reference.com/players/f/fishede01.html
1997,Robert Horry,5,https://www.basketball-reference.com/players/h/horryro01.html
1997,Eddie Jones,6,https://www.basketball-reference.com/players/j/jonesed02.html
1997,Jerome Kersey,12,https://www.basketball-reference.com/players/k/kerseje01.html
1997,Joe Kleine,35,https://www.basketball-reference.com/players/k/kleinjo01.html
1997,Travis Knight,40,https://www.basketball-reference.com/players/k/knightr01.html
1997,Larry Krystkowiak,7,https://www.basketball-reference.com/players/k/krystla01.html
1997,George McCloud,24,https://www.basketball-reference.com/players/m/mccloge01.html
1997,Shaquille O'Neal,34,https://www.basketball-reference.com/players/o/onealsh01.html
1997,Rumeal Robinson,20,https://www.basketball-reference.com/players/r/robinru01.html
1997,Sean Rooks,45,https://www.basketball-reference.com/players/r/rooksse01.html
1997,Byron Scott,4,https://www.basketball-reference.com/players/s/scottby01.html
1997,Nick Van Exel,9,https://www.basketball-reference.com/players/v/vanexni01.html
1998,Jon Barry,20,https://www.basketball-reference.com/players/b/barryjo01.html
1998,Mario Bennett,23,https://www.basketball-reference.com/players/b/bennema01.html
1998,Corie Blount,43,https://www.basketball-reference.com/players/b/blounco01.html
1998,Kobe Bryant,8,https://www.basketball-reference.com/players/b/bryanko01.html
1998,Elden Campbell,41,https://www.basketball-reference.com/players/c/campbel01.html
1998,Derek Fisher,2,https://www.basketball-reference.com/players/f/fishede01.html
1998,Rick Fox,17,https://www.basketball-reference.com/players/f/foxri01.html
1998,Robert Horry,5,https://www.basketball-reference.com/players/h/horryro01.html
1998,Eddie Jones,6,https://www.basketball-reference.com/players/j/jonesed02.html
1998,Shaquille O'Neal,34,https://www.basketball-reference.com/players/o/onealsh01.html
1998,Sean Rooks,45,https://www.basketball-reference.com/players/r/rooksse01.html
1998,Shea Seals,24,https://www.basketball-reference.com/players/s/sealssh01.html
1998,Nick Van Exel,9,https://www.basketball-reference.com/players/v/vanexni01.html
1999,Corie Blount,43,https://www.basketball-reference.com/players/b/blounco01.html
1999,Kobe Bryant,8,https://www.basketball-reference.com/players/b/bryanko01.html
1999,Elden Campbell,41,https://www.basketball-reference.com/players/c/campbel01.html
1999,Derek Fisher,2,https://www.basketball-reference.com/players/f/fishede01.html
1999,Rick Fox,17,https://www.basketball-reference.com/players/f/foxri01.html
1999,Derek Harper,12,https://www.basketball-reference.com/players/h/harpede01.html
1999,Robert Horry,5,https://www.basketball-reference.com/players/h/horryro01.html
1999,Sam Jacobson,7,https://www.basketball-reference.com/players/j/jacobsa01.html
1999,Eddie Jones,6,https://www.basketball-reference.com/players/j/jonesed02.html
1999,Travis Knight,40,https://www.basketball-reference.com/players/k/knightr01.html
1999,Tyronn Lue,10,https://www.basketball-reference.com/players/l/luety01.html
1999,Shaquille O'Neal,34,https://www.basketball-reference.com/players/o/onealsh01.html
1999,Ruben Patterson,21,https://www.basketball-reference.com/players/p/patteru01.html
1999,J.R. Reid,11,https://www.basketball-reference.com/players/r/reidjr01.html
1999,Glen Rice,41,https://www.basketball-reference.com/players/r/ricegl01.html
1999,Dennis Rodman,73,https://www.basketball-reference.com/players/r/rodmade01.html
1999,Sean Rooks,45,https://www.basketball-reference.com/players/r/rooksse01.html
2000,Kobe Bryant,8,https://www.basketball-reference.com/players/b/bryanko01.html
2000,John Celestand,11,https://www.basketball-reference.com/players/c/celesjo01.html
2000,Derek Fisher,2,https://www.basketball-reference.com/players/f/fishede01.html
2000,Rick Fox,17,https://www.basketball-reference.com/players/f/foxri01.html
2000,Devean George,3,https://www.basketball-reference.com/players/g/georgde01.html
2000,A.C. Green,45,https://www.basketball-reference.com/players/g/greenac01.html
2000,Ron Harper,4,https://www.basketball-reference.com/players/h/harpero01.html
2000,Robert Horry,5,https://www.basketball-reference.com/players/h/horryro01.html
2000,Sam Jacobson,7,https://www.basketball-reference.com/players/j/jacobsa01.html
2000,Travis Knight,40,https://www.basketball-reference.com/players/k/knightr01.html
2000,Tyronn Lue,10,https://www.basketball-reference.com/players/l/luety01.html
2000,Shaquille O'Neal,34,https://www.basketball-reference.com/players/o/onealsh01.html
2000,Glen Rice,41,https://www.basketball-reference.com/players/r/ricegl01.html
2000,John Salley,16,https://www.basketball-reference.com/players/s/sallejo01.html
2000,Brian Shaw,20,https://www.basketball-reference.com/players/s/shawbr01.html
2001,Kobe Bryant,8,https://www.basketball-reference.com/players/b/bryanko01.html
2001,Derek Fisher,2,https://www.basketball-reference.com/players/f/fishede01.html
2001,Greg Foster,40,https://www.basketball-reference.com/players/f/fostegr01.html
2001,Rick Fox,17,https://www.basketball-reference.com/players/f/foxri01.html
2001,Devean George,3,https://www.basketball-reference.com/players/g/georgde01.html
2001,Horace Grant,54,https://www.basketball-reference.com/players/g/grantho01.html
2001,Ron Harper,4,https://www.basketball-reference.com/players/h/harpero01.html
2001,Robert Horry,5,https://www.basketball-reference.com/players/h/horryro01.html
2001,Tyronn Lue,10,https://www.basketball-reference.com/players/l/luety01.html
2001,Mark Madsen,35,https://www.basketball-reference.com/players/m/madsema01.html
2001,Stanislav Medvedenko,14,https://www.basketball-reference.com/players/m/medvest01.html
2001,Shaquille O'Neal,34,https://www.basketball-reference.com/players/o/onealsh01.html
2001,Mike Penberthy,12,https://www.basketball-reference.com/players/p/penbemi01.html
2001,Isaiah Rider,7,https://www.basketball-reference.com/players/r/rideris01.html
2001,Brian Shaw,20,https://www.basketball-reference.com/players/s/shawbr01.html
2002,Kobe Bryant,8,https://www.basketball-reference.com/players/b/bryanko01.html
2002,Joe Crispin,11,https://www.basketball-reference.com/players/c/crispjo01.html
2002,Derek Fisher,2,https://www.basketball-reference.com/players/f/fishede01.html
2002,Rick Fox,17,https://www.basketball-reference.com/players/f/foxri01.html
2002,Devean George,3,https://www.basketball-reference.com/players/g/georgde01.html
2002,Robert Horry,5,https://www.basketball-reference.com/players/h/horryro01.html
2002,Lindsey Hunter,10,https://www.basketball-reference.com/players/h/hunteli01.html
2002,Mark Madsen,35,https://www.basketball-reference.com/players/m/madsema01.html
2002,Jelani McCoy,6,https://www.basketball-reference.com/players/m/mccoyje01.html
2002,Stanislav Medvedenko,14,https://www.basketball-reference.com/players/m/medvest01.html
2002,Shaquille O'Neal,34,https://www.basketball-reference.com/players/o/onealsh01.html
2002,Mike Penberthy,12,https://www.basketball-reference.com/players/p/penbemi01.html
2002,Mitch Richmond,23,https://www.basketball-reference.com/players/r/richmmi01.html
2002,Brian Shaw,20,https://www.basketball-reference.com/players/s/shawbr01.html
2002,Samaki Walker,52,https://www.basketball-reference.com/players/w/walkesa01.html
2003,Kobe Bryant,8,https://www.basketball-reference.com/players/b/bryanko01.html
2003,Derek Fisher,2,https://www.basketball-reference.com/players/f/fishede01.html
2003,Rick Fox,17,https://www.basketball-reference.com/players/f/foxri01.html
2003,Devean George,3,https://www.basketball-reference.com/players/g/georgde01.html
2003,Robert Horry,5,https://www.basketball-reference.com/players/h/horryro01.html
2003,Mark Madsen,35,https://www.basketball-reference.com/players/m/madsema01.html
2003,Stanislav Medvedenko,14,https://www.basketball-reference.com/players/m/medvest01.html
2003,Tracy Murray,30,https://www.basketball-reference.com/players/m/murratr01.html
2003,Shaquille O'Neal,34,https://www.basketball-reference.com/players/o/onealsh01.html
2003,Jannero Pargo,12,https://www.basketball-reference.com/players/p/pargoja01.html
2003,Kareem Rush,21,https://www.basketball-reference.com/players/r/rushka01.html
2003,Soumaila Samake,0,https://www.basketball-reference.com/players/s/samakso01.html
2003,Brian Shaw,20,https://www.basketball-reference.com/players/s/shawbr01.html
2003,Samaki Walker,52,https://www.basketball-reference.com/players/w/walkesa01.html
2004,Kobe Bryant,8,https://www.basketball-reference.com/players/b/bryanko01.html
2004,Maurice Carter,1,https://www.basketball-reference.com/players/c/cartema01.html
2004,Brian Cook,7,https://www.basketball-reference.com/players/c/cookbr01.html
2004,Derek Fisher,2,https://www.basketball-reference.com/players/f/fishede01.html
2004,Rick Fox,17,https://www.basketball-reference.com/players/f/foxri01.html
2004,Devean George,3,https://www.basketball-reference.com/players/g/georgde01.html
2004,Horace Grant,54,https://www.basketball-reference.com/players/g/grantho01.html
2004,Karl Malone,11,https://www.basketball-reference.com/players/m/malonka01.html
2004,Stanislav Medvedenko,14,https://www.basketball-reference.com/players/m/medvest01.html
2004,Shaquille O'Neal,34,https://www.basketball-reference.com/players/o/onealsh01.html
2004,Jannero Pargo,12,https://www.basketball-reference.com/players/p/pargoja01.html
2004,Gary Payton,20,https://www.basketball-reference.com/players/p/paytoga01.html
2004,Kareem Rush,21,https://www.basketball-reference.com/players/r/rushka01.html
2004,Bryon Russell,9,https://www.basketball-reference.com/players/r/russebr01.html
2004,Jamal Sampson,31,https://www.basketball-reference.com/players/s/sampsja01.html
2004,Ime Udoka,5,https://www.basketball-reference.com/players/u/udokaim01.html
2004,Luke Walton,4,https://www.basketball-reference.com/players/w/waltolu01.html
2005,Chucky Atkins,9,https://www.basketball-reference.com/players/a/atkinch01.html
2005,Tony Bobbitt,15,https://www.basketball-reference.com/players/b/bobbito01.html
2005,Tierre Brown,5,https://www.basketball-reference.com/players/b/brownti01.html
2005,Kobe Bryant,8,https://www.basketball-reference.com/players/b/bryanko01.html
2005,Caron Butler,1,https://www.basketball-reference.com/players/b/butleca01.html
2005,Brian Cook,43,https://www.basketball-reference.com/players/c/cookbr01.html
2005,Vlade Divac,12,https://www.basketball-reference.com/players/d/divacvl01.html
2005,Devean George,3,https://www.basketball-reference.com/players/g/georgde01.html
2005,Brian Grant,55,https://www.basketball-reference.com/players/g/grantbr01.html
2005,Jumaine Jones,20,https://www.basketball-reference.com/players/j/jonesju01.html
2005,Stanislav Medvedenko,14,https://www.basketball-reference.com/players/m/medvest01.html
2005,Chris Mihm,31,https://www.basketball-reference.com/players/m/mihmch01.html
2005,Lamar Odom,7,https://www.basketball-reference.com/players/o/odomla01.html
2005,Kareem Rush,21,https://www.basketball-reference.com/players/r/rushka01.html
2005,Sasha Vujačić,18,https://www.basketball-reference.com/players/v/vujacsa01.html
2005,Luke Walton,4,https://www.basketball-reference.com/players/w/waltolu01.html
2006,Kwame Brown,54,https://www.basketball-reference.com/players/b/brownkw01.html
2006,Kobe Bryant,8,https://www.basketball-reference.com/players/b/bryanko01.html
2006,Andrew Bynum,17,https://www.basketball-reference.com/players/b/bynuman01.html
2006,Brian Cook,43,https://www.basketball-reference.com/players/c/cookbr01.html
2006,Devean George,3,https://www.basketball-reference.com/players/g/georgde01.html
2006,Devin Green,11,https://www.basketball-reference.com/players/g/greende01.html
2006,Jim Jackson,24,https://www.basketball-reference.com/players/j/jacksji01.html
2006,Aaron McKie,2,https://www.basketball-reference.com/players/m/mckieaa01.html
2006,Stanislav Medvedenko,14,https://www.basketball-reference.com/players/m/medvest01.html
2006,Chris Mihm,31,https://www.basketball-reference.com/players/m/mihmch01.html
2006,Lamar Odom,7,https://www.basketball-reference.com/players/o/odomla01.html
2006,Smush Parker,1,https://www.basketball-reference.com/players/p/parkesm01.html
2006,Laron Profit,9,https://www.basketball-reference.com/players/p/profila01.html
2006,Ronny Turiaf,21,https://www.basketball-reference.com/players/t/turiaro01.html
2006,Sasha Vujačić,18,https://www.basketball-reference.com/players/v/vujacsa01.html
2006,Von Wafer,23,https://www.basketball-reference.com/players/w/wafervo01.html
2006,Luke Walton,4,https://www.basketball-reference.com/players/w/waltolu01.html
2007,Kwame Brown,54,https://www.basketball-reference.com/players/b/brownkw01.html
2007,Kobe Bryant,24,https://www.basketball-reference.com/players/b/bryanko01.html
2007,Andrew Bynum,17,https://www.basketball-reference.com/players/b/bynuman01.html
2007,Brian Cook,43,https://www.basketball-reference.com/players/c/cookbr01.html
2007,Maurice Evans,6,https://www.basketball-reference.com/players/e/evansma01.html
2007,Jordan Farmar,5,https://www.basketball-reference.com/players/f/farmajo01.html
2007,Aaron McKie,2,https://www.basketball-reference.com/players/m/mckieaa01.html
2007,Lamar Odom,7,https://www.basketball-reference.com/players/o/odomla01.html
2007,Smush Parker,1,https://www.basketball-reference.com/players/p/parkesm01.html
2007,Vladimir Radmanović,10,https://www.basketball-reference.com/players/r/radmavl01.html
2007,Ronny Turiaf,21,https://www.basketball-reference.com/players/t/turiaro01.html
2007,Sasha Vujačić,18,https://www.basketball-reference.com/players/v/vujacsa01.html
2007,Luke Walton,4,https://www.basketball-reference.com/players/w/waltolu01.html
2007,Shammond Williams,3,https://www.basketball-reference.com/players/w/willish01.html
2008,Trevor Ariza,3,https://www.basketball-reference.com/players/a/arizatr01.html
2008,Kwame Brown,54,https://www.basketball-reference.com/players/b/brownkw01.html
2008,Kobe Bryant,24,https://www.basketball-reference.com/players/b/bryanko01.html
2008,Andrew Bynum,17,https://www.basketball-reference.com/players/b/bynuman01.html
2008,Brian Cook,43,https://www.basketball-reference.com/players/c/cookbr01.html
2008,Javaris Crittenton,1,https://www.basketball-reference.com/players/c/crittja01.html
2008,Maurice Evans,6,https://www.basketball-reference.com/players/e/evansma01.html
2008,Jordan Farmar,5,https://www.basketball-reference.com/players/f/farmajo01.html
2008,Derek Fisher,2,https://www.basketball-reference.com/players/f/fishede01.html
2008,Pau Gasol,16,https://www.basketball-reference.com/players/g/gasolpa01.html
2008,D.J. Mbenga,28,https://www.basketball-reference.com/players/m/mbengdj01.html
2008,Coby Karl,11,https://www.basketball-reference.com/players/k/karlco01.html
2008,Chris Mihm,31,https://www.basketball-reference.com/players/m/mihmch01.html
2008,Ira Newble,14,https://www.basketball-reference.com/players/n/newblir01.html
2008,Lamar Odom,7,https://www.basketball-reference.com/players/o/odomla01.html
2008,Vladimir Radmanović,10,https://www.basketball-reference.com/players/r/radmavl01.html
2008,Ronny Turiaf,21,https://www.basketball-reference.com/players/t/turiaro01.html
2008,Sasha Vujačić,18,https://www.basketball-reference.com/players/v/vujacsa01.html
2008,Luke Walton,4,https://www.basketball-reference.com/players/w/waltolu01.html
2009,Trevor Ariza,3,https://www.basketball-reference.com/players/a/arizatr01.html
2009,Shannon Brown,12,https://www.basketball-reference.com/players/b/brownsh01.html
2009,Kobe Bryant,24,https://www.basketball-reference.com/players/b/bryanko01.html
2009,Andrew Bynum,17,https://www.basketball-reference.com/players/b/bynuman01.html
2009,Jordan Farmar,5,https://www.basketball-reference.com/players/f/farmajo01.html
2009,Derek Fisher,2,https://www.basketball-reference.com/players/f/fishede01.html
2009,Pau Gasol,16,https://www.basketball-reference.com/players/g/gasolpa01.html
2009,D.J. Mbenga,28,https://www.basketball-reference.com/players/m/mbengdj01.html
2009,Chris Mihm,31,https://www.basketball-reference.com/players/m/mihmch01.html
2009,Adam Morrison,6,https://www.basketball-reference.com/players/m/morriad01.html
2009,Lamar Odom,7,https://www.basketball-reference.com/players/o/odomla01.html
2009,Josh Powell,21,https://www.basketball-reference.com/players/p/poweljo01.html
2009,Vladimir Radmanović,10,https://www.basketball-reference.com/players/r/radmavl01.html
2009,Sasha Vujačić,18,https://www.basketball-reference.com/players/v/vujacsa01.html
2009,Luke Walton,4,https://www.basketball-reference.com/players/w/waltolu01.html
2009,Sun Yue,9,https://www.basketball-reference.com/players/y/yuesu01.html
2010,Shannon Brown,12,https://www.basketball-reference.com/players/b/brownsh01.html
2010,Kobe Bryant,24,https://www.basketball-reference.com/players/b/bryanko01.html
2010,Andrew Bynum,17,https://www.basketball-reference.com/players/b/bynuman01.html
2010,Jordan Farmar,1,https://www.basketball-reference.com/players/f/farmajo01.html
2010,Derek Fisher,2,https://www.basketball-reference.com/players/f/fishede01.html
2010,Pau Gasol,16,https://www.basketball-reference.com/players/g/gasolpa01.html
2010,D.J. Mbenga,28,https://www.basketball-reference.com/players/m/mbengdj01.html
2010,Adam Morrison,6,https://www.basketball-reference.com/players/m/morriad01.html
2010,Lamar Odom,7,https://www.basketball-reference.com/players/o/odomla01.html
2010,Josh Powell,21,https://www.basketball-reference.com/players/p/poweljo01.html
2010,Sasha Vujačić,18,https://www.basketball-reference.com/players/v/vujacsa01.html
2010,Luke Walton,4,https://www.basketball-reference.com/players/w/waltolu01.html
2010,Metta World Peace,37,https://www.basketball-reference.com/players/a/artesro01.html
2011,Matt Barnes,9,https://www.basketball-reference.com/players/b/barnema02.html
2011,Steve Blake,5,https://www.basketball-reference.com/players/b/blakest01.html
2011,Shannon Brown,12,https://www.basketball-reference.com/players/b/brownsh01.html
2011,Kobe Bryant,24,https://www.basketball-reference.com/players/b/bryanko01.html
2011,Andrew Bynum,17,https://www.basketball-reference.com/players/b/bynuman01.html
2011,Derrick Caracter,45,https://www.basketball-reference.com/players/c/caracde01.html
2011,Devin Ebanks,3,https://www.basketball-reference.com/players/e/ebankde01.html
2011,Derek Fisher,2,https://www.basketball-reference.com/players/f/fishede01.html
